# As of 20260313 this has all the ASDM uids that used to be included
# in old files: asdm_sizes_cv_misc.txt,
#               asdm_sizes_plwg_Calonly_r42517_c5.6.18.txt
#               asdm_sizes_plwg_img_5.6.1_201909.txt
#               du_rawdata_asdms_all.txt (up to 202603)
1024444,uid___A002_Xd98580_X57fc
291576,uid___A002_Xc33ac1_Xb4d
1312278,uid___A002_X11289b1_X2dad8
1481363,uid___A002_X11405ef_X1c19
12903539,uid___A002_Xca6c94_X3e96
2326007,uid___A002_Xc6d2f9_X73cd
1740598,uid___A002_Xca6c94_X4b26
1651270,uid___A002_X113d9b7_Xa6fb
5894914,uid___A002_Xe45e29_X1160b
946546,uid___A002_Xb8fee5_X6bb
2225705,uid___A002_Xc81f73_X2116
100984699,uid___A002_Xe07f3e_Xe539
1124854,uid___A002_Xe1d2cb_X1065d
1665425,uid___A002_Xc7e4e4_Xe39
2320382,uid___A002_Xd7dd07_Xe5ae
1398973,uid___A002_Xc354fa_X1965
796731,uid___A002_Xd0a588_X1e07
907425,uid___A002_Xb8e961_Xb0d
2349805,uid___A002_Xe707e6_X42fa
291576,uid___A002_Xc33ac1_X863
1826331,uid___A002_Xe50c9e_X8b4b
1308822,uid___A002_X112d954_X224f
1651296,uid___A002_X113fa1a_X1a20
1457407,uid___A002_X112077c_X359b0
14541016,uid___A002_Xd15514_X924
1766192,uid___A002_Xd704f8_X17eab
1397714,uid___A002_Xc4bcba_X3b8
12579677,uid___A002_Xded57c_X36e1
3166724,uid___A002_Xe64062_X1ba2
3060188,uid___A002_Xcc3ae3_X6dbd
11633723,uid___A002_Xb10f33_X9d91
1455357,uid___A002_Xc4bcba_X8eb
1532738,uid___A002_Xd636e9_X4f14
108366196,uid___A002_Xdf5cfe_X1143
12812531,uid___A002_Xc354fa_Xa38
66313818,uid___A002_Xc3412f_X1dd2
1146566,uid___A002_Xe1d2cb_X86c2
1478474,uid___A002_X113fa1a_Xb34
837601,uid___A002_Xc33ac1_X1273
625605,uid___A002_X113c994_X5aab
1757128,uid___A002_Xd704f8_Xf042
7300307,uid___A002_Xbc7c73_X1553
56362391,uid___A002_Xf859f0_X46b7
9487999,uid___A002_Xd15514_X305
1478458,uid___A002_X113fa1a_X1094
170533483,uid___A002_X10a341d_Xbd7e
3112888,uid___A002_Xe50c9e_X94fe
48698043,uid___A002_Xb80c59_X394d
1189225,uid___A002_Xdb7ab7_X1370f
1258243,uid___A002_X112077c_X1d0fe
1417760,uid___A002_Xdbc154_Xd4
1826928,uid___A002_Xcd07af_X2a55
2052697,uid___A002_Xe0326c_X1501
1495689,uid___A002_Xc33ac1_X1712
1324836,uid___A002_Xd68367_X57ab
63876287,uid___A002_Xd29c1f_X457e
3116766,uid___A002_Xe34c04_Xb516
3116845,uid___A002_Xe37224_Xa0f4
1470116,uid___A002_X1136e25_X1ca
2412444,uid___A002_Xcd1950_X3bdf
1457423,uid___A002_X11289b1_Xa4e2
1308901,uid___A002_X1137b43_X40fd
50016708,uid___A002_Xbf9c0a_X9f2a
13101027,uid___A002_Xef1a98_X1541
1313012,uid___A002_X1119e64_X1a758
10011124,uid___A002_Xe59f51_X3f99
7300808,uid___A002_Xbc74ea_X20b7
1933924,uid___A002_Xc5b7d7_X5e7c
16616256,uid___A002_Xae6c13_X25f6
1003142,uid___A002_Xd6cd80_X302f
2303071,uid___A002_Xec4582_X721
1008936,uid___A002_Xbbadbe_X33fc
2243035,uid___A002_Xbaedce_X7694
1938250,uid___A002_Xc733ea_X226e
9320973,uid___A002_Xc889b6_X2911
9112567,uid___A002_Xc889b6_X2c83
6583177,uid___A002_Xbc74ea_X2749
1590873,uid___A002_Xd6cd80_Xa8f9
2227237,uid___A002_Xb91513_X1030
1767589,uid___A002_Xd61e68_Xb008
2696123,uid___A002_Xe64b7b_X12ba6
1016703,uid___A002_Xc49eba_X5964
72634543,uid___A002_Xd10966_X11ab
1532739,uid___A002_Xd5e44c_Xac18
1130379,uid___A002_Xb08ef9_X5f34
1563281,uid___A002_Xdc21b9_X5b99
1942007,uid___A002_Xc7bfc7_X4114
76748104,uid___A002_Xee81eb_Xcaf
19813463,uid___A002_Xeaae1d_Xbd9
5533106,uid___A002_Xd74c3f_X3786
2509064,uid___A002_Xd28703_X3a8
1535802,uid___A002_Xd704f8_X217f3
3110960,uid___A002_Xe45e29_Xce94
1130143,uid___A002_Xb08ef9_X5902
1619547,uid___A002_Xc3412f_X5f8
1926102,uid___A002_Xc7e4e4_X50be
45470754,uid___A002_Xcdd033_Xbe87
134552288,uid___A002_Xdf77db_X6993
13146568,uid___A002_Xdee82d_X353f
8559605,uid___A002_Xd10966_X45f
2284823,uid___A002_Xc81f73_X1516
1757128,uid___A002_Xd68367_X4b50
27070201,uid___A002_Xc02418_X29c8
351566,uid___A002_Xc46ab2_X15ae
27201895,uid___A002_Xe7ca5a_Xb6d7
1789490,uid___A002_Xd6cd80_Xc762
1320566,uid___A002_X1133ab8_X107e4
911613,uid___A002_Xc4f3ae_X4cb9
839805,uid___A002_Xe220f2_Xb93
172734776,uid___A002_Xc014ef_X6726
2288564,uid___A002_Xc82bb8_X247
9118659,uid___A002_Xc8592e_Xd7b4
2343420,uid___A002_Xe6e524_X2fdd
179043690,uid___A002_Xf07bba_Xbe5c
1457391,uid___A002_X113d9b7_X4fc6
1308911,uid___A002_X11405ef_X96b3
3167131,uid___A002_Xe64b7b_X25652
1308822,uid___A002_X112d954_X7ef0
5956184,uid___A002_Xeb9695_X2fe5
1308822,uid___A002_X1137b43_X479a
1757364,uid___A002_Xd636e9_X3eeb
1329860,uid___A002_Xd69abb_X1068b
12304367,uid___A002_Xd3c7c2_X5cc
6723022,uid___A002_Xd704f8_X70f
1666611,uid___A002_Xd0a588_X330e
3568691,uid___A002_Xc47005_X59c
1470132,uid___A002_X1133ab8_X70b7
1587495,uid___A002_Xd7842e_X139e
1757187,uid___A002_Xd704f8_X2a2cb
3734798,uid___A002_Xc33ac1_X1b26
1308822,uid___A002_X112077c_X353d6
1532503,uid___A002_Xd68367_Xc998
2304259,uid___A002_Xda0496_X407f
53945250,uid___A002_Xf84513_Xeb2b
3172403,uid___A002_Xe50c9e_X120bb
1266847,uid___A002_Xd0d9b9_X70d
2225689,uid___A002_Xc805c1_X56d2
1189137,uid___A002_Xdb7ab7_X13154
1867392,uid___A002_Xcd64ec_X9bdd
3166688,uid___A002_Xe5ed76_X8539
4442305,uid___A002_Xbf2b10_X9d9e
9485994,uid___A002_Xc8592e_Xd00e
542330,uid___A002_Xc2ff76_X1184
14457740,uid___A002_Xded57c_X2df4
86238381,uid___A002_Xcf92df_X19cf
3147516,uid___A002_Xcd5a90_X1e81
1950251,uid___A002_Xdbc154_X4f56
4650597,uid___A002_Xbf032d_X9d28
1457407,uid___A002_X11289b1_X120a4
1457407,uid___A002_X112077c_X3e672
936899,uid___A002_Xcdb7b8_X8618
3159791,uid___A002_Xcd64ec_X3430
1794914,uid___A002_Xcd07af_X2bdf
84639294,uid___A002_Xdab261_X1801a
3059708,uid___A002_Xccde5b_X2752
1470100,uid___A002_X112077c_X2e7d5
16348032,uid___A002_Xe6a684_X7c41
1351979,uid___A002_Xcda49e_X6b81
4935478,uid___A002_X12694b3_X169f6
414396,uid___A002_Xc25b24_X599
2738690,uid___A002_Xbb5cfb_X235a
2853383,uid___A002_Xda0496_X2684
2041553,uid___A002_Xc694dd_X4478
1308822,uid___A002_X1135fce_X174d
1532661,uid___A002_Xd5e44c_Xb7a5
2852419,uid___A002_Xd9668b_X5b40
2225689,uid___A002_Xc81f73_X1beb
5987724,uid___A002_Xb020f7_X51c9
2783965,uid___A002_Xd6ebab_Xbbbf
1308822,uid___A002_X11289b1_X2d641
3137932,uid___A002_Xc47b3d_X7aa
2853619,uid___A002_Xd9d7c7_X2cdf
850777,uid___A002_Xb91513_X1936
3082230,uid___A002_Xc47b3d_Xde6
3135601,uid___A002_Xba0af7_X9828
1258180,uid___A002_X11289b1_X24e04
2311178,uid___A002_Xd5fc9e_X43a
923916,uid___A002_Xee81eb_X1407
17263286,uid___A002_Xe0cd4d_X703a
3230492,uid___A002_Xe44309_X7d94
1794914,uid___A002_Xcd07af_X4465
1355428,uid___A002_Xdbc154_X84a
9478231,uid___A002_Xe59f51_X51b6
53576669,uid___A002_Xb80c59_Xa684
1418745,uid___A002_Xba0af7_X6006
4649859,uid___A002_Xbe7502_X33f7
1536082,uid___A002_Xc48a1c_X4e57
1529047,uid___A002_Xd7842e_X1834
750921,uid___A002_Xc36369_X2657
4451106,uid___A002_Xbf70be_X1f30
229043075,uid___A002_Xc3412f_X4a1a
901084,uid___A002_X9e0695_X7fd8
46030353,uid___A002_Xd0a588_X134
1386066,uid___A002_Xdc0d09_X2e44
1309295,uid___A002_X11289b1_X11522
1258180,uid___A002_X112077c_X8ef6
2853381,uid___A002_Xd9f8be_X34d9
2412445,uid___A002_Xcd3dcc_X100e
152571333,uid___A002_Xf0b969_X34f2
113812682,uid___A002_Xcc3ae3_X12819
13953668,uid___A002_Xde9c3e_Xb167
64667510,uid___A002_Xfa0be4_X7e28
1268544,uid___A002_X112d954_X10816
41190858,uid___A002_Xf8b429_Xa4c5
1320582,uid___A002_X1133ab8_X77d5
1757187,uid___A002_Xd74c3f_Xba5b
9485656,uid___A002_Xb925ef_Xf8c
1308838,uid___A002_X11289b1_X9dba
1651434,uid___A002_X11405ef_X251a
13760430,uid___A002_Xcf8586_Xd86
23841085,uid___A002_Xda845c_X72cf
66517292,uid___A002_Xd2a661_X317c
4451142,uid___A002_Xbf4033_X244e
1308901,uid___A002_X1130247_X1d992
1669086,uid___A002_Xd0a588_X4d7
38475741,uid___A002_Xe2eefc_X7ea1
3172478,uid___A002_Xe64b7b_Xbc5e
3166700,uid___A002_Xe5ed76_X194d3
1757029,uid___A002_Xd66bb8_Xf1fe
66529355,uid___A002_Xd2a661_X3d2a
1566915,uid___A002_Xdc1f11_X7bb
1757423,uid___A002_Xd636e9_X3404
1651254,uid___A002_X113d9b7_Xa68
179902918,uid___A002_Xf096a9_X9fd
1997942,uid___A002_Xd81670_X4904
2412445,uid___A002_Xcd1950_X21e8
858158,uid___A002_Xcdb7b8_X96ea
1398078,uid___A002_Xc4f3ae_X302
162838909,uid___A002_Xcb8a93_Xc096
3060150,uid___A002_Xcbc47c_Xe35b
3166688,uid___A002_Xe5ed76_X18538
1457407,uid___A002_X1130247_X1dd01
1386066,uid___A002_Xdc0d09_Xe04
7301250,uid___A002_Xbc7c73_X17f1
74489247,uid___A002_Xe32bed_X7e4f
51865920,uid___A002_Xeaa4e5_X18fd
2230032,uid___A002_Xc805c1_Xfd3
95655850,uid___A002_Xe05f27_X1fed
1981629,uid___A002_Xc6c0d5_X71ec
1757186,uid___A002_Xd68367_X388c
2696139,uid___A002_Xede40d_X3313
62952984,uid___A002_Xe05f27_Xb4f6
683318,uid___A002_Xf002b5_X3233
1532503,uid___A002_Xd69abb_X2be0
165844428,uid___A002_Xf07bba_Xb895
3060190,uid___A002_Xcbc47c_Xdb43
3625866,uid___A002_Xe5ed76_Xf948
61232027,uid___A002_Xd28a9e_X21ce
1050958,uid___A002_Xc4f3ae_X5047
2412512,uid___A002_Xcd07af_X466e
1850974,uid___A002_Xcb5bc7_Xa6fc
63250594,uid___A002_Xe03886_Xfb73
1457407,uid___A002_X1119e64_X20c86
3857994,uid___A002_Xbec3cb_X7c40
1258196,uid___A002_X1130247_X6cc0
38183818,uid___A002_Xfd764e_X41fa
1657691,uid___A002_X1142854_X11566
1605152,uid___A002_Xb65918_X10b
12487521,uid___A002_Xcaf094_X2692
1911312,uid___A002_Xc7e4e4_X19a3
66514880,uid___A002_Xd2a661_X35ee
2654880,uid___A002_Xd99ff3_Xae01
3082230,uid___A002_Xc47b3d_X139a
865282,uid___A002_Xe20b32_X3f2c
9642915,uid___A002_Xe59f51_X4812
1162168,uid___A002_Xd74c3f_X122a1
2786115,uid___A002_Xe45e29_X59ee
1867382,uid___A002_Xcd64ec_X9034
1189137,uid___A002_Xdbc154_X73e7
1826947,uid___A002_Xcd2acd_X41f8
3626834,uid___A002_Xe5ed76_X10624
1190384,uid___A002_Xc3412f_X53ff
1478468,uid___A002_X11423dc_X65c
29655610,uid___A002_Xdfdfa9_X83c1
2233998,uid___A002_Xc7111c_X6a0c
1763043,uid___A002_Xd704f8_X188cc
1470132,uid___A002_X112d954_X8acf
1862704,uid___A002_Xd6ebab_X3c07
8926572,uid___A002_Xdd7274_X34fb
13313930,uid___A002_Xded57c_X3323
3172478,uid___A002_Xe50c9e_Xa02b
2880289,uid___A002_Xd6ebab_Xafb7
3094807,uid___A002_Xcd5a90_X2e1f
1308941,uid___A002_X1133ab8_Xfc0d
1308822,uid___A002_X1133ab8_Xf55e
5476379,uid___A002_Xe0e4ca_Xb18
1571118,uid___A002_Xdbfb3c_X7cc
1757128,uid___A002_Xd704f8_X3402
2654880,uid___A002_Xd99ff3_X9dad
56361377,uid___A002_Xf859f0_X1b39
4452307,uid___A002_Xbfb22d_X7f95
1639913,uid___A002_Xdbe750_X120c
1709387,uid___A002_Xba2b1d_X1015
3113142,uid___A002_Xe50c9e_X13b58
2853403,uid___A002_Xd9f8be_X1a93
51482020,uid___A002_Xaea19c_X2cb3
31459486,uid___A002_Xc6a3db_X517a
388638,uid___A002_Xd0a588_X3ea9
1348399,uid___A002_Xe1f219_X7ee8
1917077,uid___A002_Xc33ac1_X2db
14665454,uid___A002_Xb0ebd1_X6697
55416681,uid___A002_Xeaae1d_X31b4
1176887,uid___A002_Xb6e98e_X29f0
1279544,uid___A002_X11405ef_X14db
8664247,uid___A002_X65007d_Xaea
3729503,uid___A002_Xe48598_X8697
6753026,uid___A002_Xbc7c73_X23e8
2010295,uid___A002_Xd0a588_X2239
2783965,uid___A002_Xd6ebab_Xd036
1271565,uid___A002_Xe1f219_X6d0b
89411317,uid___A002_Xdf1f69_X4734
1091205,uid___A002_Xc4f3ae_X54c3
3817639,uid___A002_Xbdb592_X4fb2
69819407,uid___A002_Xd18751_X14db
1198264,uid___A002_Xdc946c_Xcc56
2783965,uid___A002_Xd6ebab_Xc485
1569632,uid___A002_Xdbe750_X1d41
1532660,uid___A002_Xd5c881_Xc630
17557118,uid___A002_Xec4ed2_X312
5899907,uid___A002_Xe45e29_X11138_alisdair
2285186,uid___A002_Xc82bb8_X617
858605,uid___A002_Xc845c0_X7366
2853383,uid___A002_Xd9668b_Xc239
1757127,uid___A002_Xd68367_X4210
3166629,uid___A002_Xe45e29_Xe348
1478468,uid___A002_X11405ef_X17ca
2658700,uid___A002_Xd7be9d_X5037
3059708,uid___A002_Xccb526_X9f2e
2853019,uid___A002_Xd9d7c7_X34de
51556905,uid___A002_Xc7111c_X25ff
14696437,uid___A002_Xe850fb_X4efc
3059668,uid___A002_Xccde5b_X387b
2323939,uid___A002_Xc6d2f9_X2f95
264442,uid___A002_Xdfdfa9_Xbcff
100301100,uid___A002_Xd0adbe_X5d24
42693146,uid___A002_Xf8f6a9_X216b
1457407,uid___A002_X112077c_Xc83
2472406,uid___A002_Xd90607_X158a3
12512667,uid___A002_Xde9c3e_Xa303
1942007,uid___A002_Xc7bfc7_X4a54
14648386,uid___A002_Xc499a7_X176
1308822,uid___A002_X1133ab8_X691c
1532503,uid___A002_Xd69abb_Xa12f
8855999,uid___A002_Xc33ac1_X13f0
1430086,uid___A002_Xdbe750_X196
67834891,uid___A002_Xdfdfa9_X8fba
1820500,uid___A002_Xe45e29_X59f0
1176887,uid___A002_Xb5ee5a_X204
2226674,uid___A002_Xc805c1_X8f8
48405645,uid___A002_Xb80c59_X2eb0
1938163,uid___A002_Xc7b4ea_X1a7a
1794914,uid___A002_Xcd2acd_X28f5
3059668,uid___A002_Xccb526_Xa8f2
2473371,uid___A002_Xd90607_X8fa7
114126416,uid___A002_Xe014a2_X855c
2108530,uid___A002_Xccde5b_X1d7b
3167138,uid___A002_Xe64b7b_X9bcc
48131276,uid___A002_Xb80c59_X250a
30355404,uid___A002_Xe1a561_X1468
1757128,uid___A002_Xd704f8_Xfc83
46428839,uid___A002_Xcd1950_X44c9
2230119,uid___A002_Xc6d2f9_X1794
79143865,uid___A002_Xfb2907_X4511
53803141,uid___A002_Xb80c59_X9c90
1308822,uid___A002_X1130247_Xe2d3
839805,uid___A002_Xe220f2_X38b
28542031,uid___A002_Xe79954_X5876
1989301,uid___A002_Xc6c0d5_X5883
4263975,uid___A002_Xbb30f0_X53e5
1938163,uid___A002_Xc7cf4e_X6a50
1457407,uid___A002_X111ea5d_X10ba
1470151,uid___A002_X1130247_X1e6f8
2043570,uid___A002_Xcc8b19_X7d1b
3088616,uid___A002_Xcd5a90_X3add
2412503,uid___A002_Xcd3dcc_X7ab
1103823,uid___A002_Xe2ada9_X248d
1233099,uid___A002_Xdbc154_X6ba9
2115167,uid___A002_Xb9cc97_X45fe
664220,uid___A002_Xc3412f_X39f8
2853502,uid___A002_Xd99ff3_Xf16b
1476402,uid___A002_X1142854_X88ac
3166613,uid___A002_Xe64b7b_X26b7c
7013666,uid___A002_Xbc8613_X12b5
1651270,uid___A002_X111f25c_X47b2
112725127,uid___A002_Xc354fa_X1832
2596775,uid___A002_Xda0496_X47e3
1842507,uid___A002_Xccea8d_Xc27f
367317,uid___A002_Xdfdfa9_Xb1bf
1867410,uid___A002_Xcd97a1_X69cb
2412483,uid___A002_Xccb526_X329a
35689136,uid___A002_Xbd203b_X2115
13906734,uid___A002_Xca795f_Xc57d
1233157,uid___A002_Xdb7ab7_X12975
1470116,uid___A002_X1130247_X16293
1378833,uid___A002_Xf0fd41_X12df
134777314,uid___A002_Xcde1cf_X3966
1309314,uid___A002_X11289b1_X11b19
9380006,uid___A002_X10eb7e9_X1094
22324842,uid___A002_Xe44309_X7b82
2654821,uid___A002_Xd99ff3_X2973
3568244,uid___A002_Xc412e1_X1535
1463784,uid___A002_X1142854_X7a9a
1328268,uid___A002_Xbadc30_X43ee
1849635,uid___A002_Xb8fee5_X2b1
1308822,uid___A002_X1135fce_X12f5
3625863,uid___A002_Xe5ed76_X113f2
5114371,uid___A002_Xbf1cbb_X2c31
1268528,uid___A002_X112d954_Xfbf7
3167400,uid___A002_Xe7b231_X229f
1758575,uid___A002_Xd74c3f_X3c1b
695551,uid___A002_X113fa1a_X1719
1470132,uid___A002_X1133ab8_X1018a
2695826,uid___A002_Xe6d2eb_X5ce
19086825,uid___A002_X1104ab5_X2ed
16399027,uid___A002_Xd5affb_X68a8
120396578,uid___A002_Xf0fd41_Xfcb5
128000957,uid___A002_Xde9c3e_X18f9
151799789,uid___A002_Xdd4cf3_X2c2d
21577085,uid___A002_X10c5c57_X2e6b
